"Message",Normal,"          P/Invoke 'FreeContextBuffer' resolved to 'FreeContextBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcceptSecurityContext' resolved to 'AcceptSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DeleteSecurityContext' resolved to 'DeleteSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'InitializeSecurityContextW' resolved to 'InitializeSecurityContextW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcquireCredentialsHandleW' resolved to 'AcquireCredentialsHandleW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeCredentialsHandle' resolved to 'FreeCredentialsHandle!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 218 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\alxp2\.nuget\packages\microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\csc\csc.exe /noconfig @""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\ABTheMap.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 207 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 228 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 232 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 258 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 253 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 254 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 287 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 323 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 323 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 323 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 323 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 325 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 328 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 329 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 335 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 335 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 336 MB."
"Message",Normal,"Running 'GetType' transform, heap at 336 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 337 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 338 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 338 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 343 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 343 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 355 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 357 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 312 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 313 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 313 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 313 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 330 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 330 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 331 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 332 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 332 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 332 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 333 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 333 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 333 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 336 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 424 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 29719 |        176 | Analysis"
"Message",Normal," 20232 |        -18 | Mcg"
"Message",Normal," 13547 |        -11 | GenerateCodeAndCompile"
"Message",Normal,"  8753 |         21 | ReducedCopyInitialize"
"Message",Normal,"  4189 |        -33 | WriteAssemblies"
"Message",Normal,"  3860 |         16 | DumpNativeResources"
"Message",Normal,"  1890 |         33 | ReducedCopyMethodBodies"
"Message",Normal,"  1531 |         17 | CreateMetadata"
"Message",Normal,"  1319 |         88 | Reducer"
"Message",Normal,"   916 |        -45 | LazyGenerics"
"Message",Normal,"   848 |         36 | ReducedCopyComplete"
"Message",Normal,"   535 |         12 | StaticInitData"
"Message",Normal,"   442 |         -5 | ReducedCopyLateMetadata"
"Message",Normal,"   416 |          6 | McgTypeOf"
"Message",Normal,"   382 |         26 | ReducedCopyPopulateTypes"
"Message",Normal,"   243 |          0 | ResourceExtractor"
"Message",Normal,"   161 |          3 | McgRedirect"
"Message",Normal,"   103 |          5 | TypeofTypeHandle"
"Message",Normal,"   101 |          1 | ReflectionInvoke"
"Message",Normal,"    87 |          1 | McgRedirect"
"Message",Normal,"    61 |          2 | McgAccessor"
"Message",Normal,"    56 |          2 | Delegate"
"Message",Normal,"    44 |          1 | McgFixups"
"Message",Normal,"    33 |          1 | SaveRVAStatics"
"Message",Normal,"    30 |          1 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"    29 |          1 | ValueType"
"Message",Normal,"    24 |          1 | GetType"
"Message",Normal,"    22 |          4 | ReducedCopyEmptyTypes"
"Message",Normal,"    21 |          0 | StartupCodeInjector"
"Message",Normal,"    17 |          3 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"    13 |          0 | ReflectionIntrinsics"
"Message",Normal,"    13 |          0 | ScrubOpenCalls"
"Message",Normal,"    12 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     3 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     3 |          0 | EventSource"
"Message",Normal,"     3 |          0 | Attribute"
"Message",Normal,"     3 |          0 | ReducedCopyCleanup"
"Message",Normal,"     1 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     1 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Users\alxp2\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x64\ilc\Tools\nutc_driver.exe @""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.30601.02"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 3516 methods."
"Message",Low,"Scanning 5369 methods."
"Message",Low,"Scanning 3236 methods."
"Message",Low,"Scanning 2042 methods."
"Message",Low,"Scanning 2002 methods."
"Message",Low,"Scanning 1568 methods."
"Message",Low,"Scanning 920 methods."
"Message",Low,"Scanning 820 methods."
"Message",Low,"Scanning 650 methods."
"Message",Low,"Scanning 578 methods."
"Message",Low,"Scanning 462 methods."
"Message",Low,"Scanning 499 methods."
"Message",Low,"Scanning 350 methods."
"Message",Low,"Scanning 344 methods."
"Message",Low,"Scanning 238 methods."
"Message",Low,"Scanning 105 methods."
"Message",Low,"Scanning 48 methods."
"Message",Low,"Scanning 75 methods."
"Message",Low,"Scanning 53 methods."
"Message",Low,"Scanning 23 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 22904 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   12666"
"Message",Low,"Metadata blob size:          354085"
"Message",Low,"Method RVA - token map size: 101328"
"Message",Low,"Total native size:           455413"
"Message",Low,"Successfully generated 'C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.mdilexe'"
"Message",Low,"Successfully generated 'C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Users\alxp2\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x64\ilc\Tools\nutc_driver.exe @""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       94 |    56156 |    56156 |    56062 |    56156 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       56156 ms"
"Message",Normal,"System time per command: 56156 ms"
"Message",Normal,"Total duration:          56062 ms"
"Message",Normal,"Total lifetime:          56156 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22000.0\x64\rc.exe /c ""65001"" /r /fo ""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22000.0\x64\rc.exe /c ""65001"" /r /fo ""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"      16 |      125 |      688 |      688 |      563 |      672 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       688 ms"
"Message",Normal,"System time per command: 688 ms"
"Message",Normal,"Total duration:          563 ms"
"Message",Normal,"Total lifetime:          672 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.8"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\ILTransformed\ABTheMap.res' at offset 0."
"Message",Normal," Added 'C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1392."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Users\alxp2\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x64\ilc\Tools\rhbind.exe @""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\rhbindargs.ABTheMap.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.mdilexe"
"Message",Low,"MDILPDB: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.mdilpdb"
"Message",Low,"IL: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\MDIL\ABTheMap.ilexe"
"Message",Low,"NI: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\Native\ABTheMap.dll"
"Message",Low,"SHIM: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\Native\ABTheMap.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\Native\ABTheMap.pdb"
"Message",Low,"Produced C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\Native\ABTheMap.dll in 9.901 seconds"
"Message",Normal,"'C:\Users\alxp2\.nuget\packages\runtime.win10-x64.microsoft.net.native.compiler\2.2.11-rel-30601-02\tools\x64\ilc\Tools\rhbind.exe @""C:\AMB\Git\ABMedia83Technology\ABTechnology\ABTheMap\obj\x64\Release\ilc\intermediate\rhbindargs.ABTheMap.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |      422 |    13672 |    13672 |    13250 |    13672 | [0] rhbind ABTheMap"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       13672 ms"
"Message",Normal,"System time per command: 13672 ms"
"Message",Normal,"Total duration:          13250 ms"
"Message",Normal,"Total lifetime:          13672 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
